Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RD52026-1623-2","Lewes Cres","Lewes Cres 31 m North of St Leonard's Ave to 26 m East of Rochester Ave","NORTH YORK","43.725040","-79.384080","Local Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267217000","1778267217000","1778500800000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Transportation Services"","EnVision Consultants Ltd.","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: Geotechnical, hydrogeological & environmental investigations in support of the Basement Flooding Protection Program by the City of Toronto (watermain, sanitary and storm sewer replacements + road reconstruction and resurfacing).","No","St Leonard's Ave","Rochester Ave","","ONE_DIRECTION","CONSTRUCTION","","08:00-16:00","08:00-16:00","08:00-16:00","08:00-16:00","08:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.384080,43.725040],[-79.384070,43.725060],[-79.383950,43.725800],[-79.383950,43.725800],[-79.383640,43.725870]","Low","None"
"Tor-RD52026-1623-1","Lewes Cres","Lewes Cres 13 m East of St Aubyns Cres to 7 m Northwest of St Leonard's Ave","NORTH YORK","43.725910","-79.383050","Unknown","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267217000","1778267217000","1778500800000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Transportation Services"","EnVision Consultants Ltd.","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: Geotechnical, hydrogeological & environmental investigations in support of the Basement Flooding Protection Program by the City of Toronto (watermain, sanitary and storm sewer replacements + road reconstruction and resurfacing).","No","St Aubyns Cres","St Leonard's Ave","","BOTH_DIRECTIONS","CONSTRUCTION","","08:00-16:00","08:00-16:00","08:00-16:00","08:00-16:00","08:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.383050,43.725910],[-79.383040,43.725910],[-79.382970,43.725870],[-79.382920,43.725830],[-79.382860,43.725790],[-79.382810,43.725740],[-79.382770,43.725700],[-79.382720,43.725630],[-79.382680,43.725570],[-79.382640,43.725500],[-79.382620,43.725440],[-79.382590,43.725400],[-79.382540,43.725350],[-79.382480,43.725310],[-79.382420,43.725280],[-79.382340,43.725240],[-79.382280,43.725220],[-79.382200,43.725190]","Low","None"
"Tor-RD52026-1621","Eglinton Ave E","Eglinton Ave E 10 m West of Sutherland Dr to 15 m West of Sutherland Dr","EAST YORK","43.713050","-79.367340","Major Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267214000","1778267214000","1778504400000","1780083000000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","Construction ET","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: New bus shelter pad","No","Sutherland Dr","Sutherland Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.367340,43.713050],[-79.367410,43.713040]","High","None"
"Tor-RD1H2026-830-2","Davenport Rd","Davenport Rd 6 m East of Lansdowne Ave to 2 m West of St Clarens Ave","TORONTO","43.671570","-79.448230","Minor Arterial Road","1","0","Toronto Hydro","1778267211000","1778267211000","1778497200000","1783026000000","Continuous","0","","","Toronto Hydro","Valard Construction LP","Toronto Hydro","Toronto-TMC: Toronto Hydro Contractor Upgrading / Maintaining Infrastructure
Project# P-230069-XD137002_Davenport Road UG Cable Renewal – A25W P
Please feel free to reach out to myself Mitch Millard 647-336-2032 if you have any questions. 
If Crew is working within 30M of a energized traffic light Paid Duty Officer will be requested
Crew will work to minimize lengths of closures. If project is completed ahead of time I will request RoDar to be closed off"															
SCOPE: Cable Chamber Wreck Out, New Build Of Cable Chamber, Trenching 								
Continuous Closure 													
Notes: Access and Egress at all times for P/P","No","Lansdowne Ave","St Clarens Ave","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.448230,43.671570],[-79.447480,43.671690]","Low","Low"
"Tor-RD1H2026-830-1","Davenport Rd","Davenport Rd 34 m West of Foundry Ave to 10 m West of Lansdowne Ave","TORONTO","43.671310","-79.449830","Minor Arterial Road","1","0","Toronto Hydro","1778267211000","1778267211000","1778497200000","1783026000000","Continuous","0","","","Toronto Hydro","Valard Construction LP","Toronto Hydro","Toronto-TMC: Toronto Hydro Contractor Upgrading / Maintaining Infrastructure
Project# P-230069-XD137002_Davenport Road UG Cable Renewal – A25W P
Please feel free to reach out to myself Mitch Millard 647-336-2032 if you have any questions. 
If Crew is working within 30M of a energized traffic light Paid Duty Officer will be requested
Crew will work to minimize lengths of closures. If project is completed ahead of time I will request RoDar to be closed off"															
SCOPE: Cable Chamber Wreck Out, New Build Of Cable Chamber, Trenching 								
Continuous Closure 													
Notes: Access and Egress at all times for P/P","No","Foundry Ave","Lansdowne Ave","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.449830,43.671310],[-79.449470,43.671370],[-79.449420,43.671370],[-79.449420,43.671370],[-79.448430,43.671540]","Low","Low"
"Tor-RD52026-1539","Avenue Rd","Avenue Rd 65 m South of Edmund Ave to 44 m North of Poplar Plains Cres","TORONTO","43.681950","-79.399520","Major Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267204000","1778267204000","1778547600000","1778832000000","Weekdays","0","","","{"tabledata":[{"Option":"Transportation Services"","GFT","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: We plan to complete the detailed visual inspections on April 29-May 1, 2026, between 10:00 AM and 2:00 PM. Each inspection is expected to take less than 15 minutes and will involve 2–3 inspectors conducting hammer-sounding, photography, measurement verification, and defect documentation. No construction work is involved—only visual inspection.","No","Edmund Ave","Poplar Plains Cres","","ONE_DIRECTION","CONSTRUCTION","","21:00-04:00","21:00-04:00","21:00-04:00","21:00-04:00","21:00-04:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.399520,43.681950],[-79.399190,43.681130],[-79.399190,43.681130],[-79.399190,43.681120]","Medium","None"
"Tor-RD032026-81","Millwood Rd","Millwood Rd 16 m Northwest of Rumsey Rd to 45 m West of Rumsey Rd","EAST YORK","43.704530","-79.366880","Local Road","1","0","Toronto Transit Commission","1778267202000","1778267202000","1778504400000","1779480000000","Weekdays","0","","","Toronto Transit Commission","Aqua Tech Solutions Inc","Toronto Transit Commission","Toronto-TMC: BUS STOP WORK","No","Rumsey Rd","Rumsey Rd","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.366880,43.704530],[-79.366950,43.704550],[-79.367220,43.704620]","Low","None"
"Tor-RD1H2026-722","Brynhurst Crt","Brynhurst Crt 19 m North of Sheldrake Blvd to 35 m North of Sheldrake Blvd","TORONTO","43.715520","-79.398190","Local Road","1","0","Toronto Hydro","1778267197000","1778267197000","1778497200000","1780084800000","Weekdays","0","","","Toronto Hydro","Powerline Plus","Toronto Hydro","Toronto-TMC: Duct Installation","No","Sheldrake Blvd","Sheldrake Blvd","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.398190,43.715520],[-79.398220,43.715660]","Low","None"
"Tor-RD52026-1602-2","Strachan Ave","Strachan Ave at Fleet St to 7 m South of Fleet St","TORONTO","43.636260","-79.409630","Minor Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267194000","1778267194000","1780358400000","1780477200000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","Vancouver Sign Group","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: The wayfinding totem program is designed to support intuitive navigation for visitors across key routes and destinations, enhancing the overall event experience while aligning with the City’s Look & Wayfinding strategy. Totems will be strategically placed along high-traffic corridors and decision points to guide pedestrian flow toward priority sites, including stadiums, fan festival locations, and transit hubs. The program includes the design, fabrication, permitting, and installation of engineered totem structures, with consideration for accessibility, visibility, durability, and integration within the existing urban environment.","No","Fleet St","Fleet St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","20:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.409630,43.636260],[-79.409610,43.636190]","Low","None"
"Tor-RD52026-1602-1","Manitoba Dr","Manitoba Dr 3 m Northeast of Canada Blvd to Fleet St","TORONTO","43.636060","-79.410140","Local Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267194000","1778267194000","1780358400000","1780477200000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","Vancouver Sign Group","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: The wayfinding totem program is designed to support intuitive navigation for visitors across key routes and destinations, enhancing the overall event experience while aligning with the City’s Look & Wayfinding strategy. Totems will be strategically placed along high-traffic corridors and decision points to guide pedestrian flow toward priority sites, including stadiums, fan festival locations, and transit hubs. The program includes the design, fabrication, permitting, and installation of engineered totem structures, with consideration for accessibility, visibility, durability, and integration within the existing urban environment.","No","Canada Blvd","Fleet St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","20:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.410140,43.636060],[-79.410100,43.636100],[-79.410050,43.636160],[-79.409970,43.636200],[-79.409890,43.636220],[-79.409630,43.636260]","Low","None"
"Tor-RD1H2026-862","Eglinton Ave W","Eglinton Ave W 8 m West of Spadina Rd to 18 m East of Spadina Rd","TORONTO","43.702330","-79.419200","Major Arterial Road","1","0","Toronto Hydro","1778267191000","1778267191000","1778504400000","1778785200000","Daily","0","","","Toronto Hydro","Entera Utility Contractors","Toronto Hydro","Toronto-TMC: Upgrading Toronto Hydro infrastructure. Working on either the N or S side of Eglinton in the shoulder lane. PDO to be present when working within 30 m of the intersection.","No","Spadina Rd","Spadina Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.419200,43.702330],[-79.419110,43.702350],[-79.419110,43.702350],[-79.418900,43.702400]","High","None"
"Tor-RD52026-1600","Fort York Blvd","Fort York Blvd 97 m North of Fleet St to 92 m West of Angelique St","TORONTO","43.637200","-79.406390","Minor Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1778267188000","1778267188000","1778544000000","1778662800000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","Vancouver Sign Group","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: The wayfinding totem program is designed to support intuitive navigation for visitors across key routes and destinations, enhancing the overall event experience while aligning with the City’s Look & Wayfinding strategy. Totems will be strategically placed along high-traffic corridors and decision points to guide pedestrian flow toward priority sites, including stadiums, fan festival locations, and transit hubs. The program includes the design, fabrication, permitting, and installation of engineered totem structures, with consideration for accessibility, visibility, durability, and integration within the existing urban environment.","No","Fleet St","Angelique St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","20:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.406390,43.637200],[-79.406330,43.637240],[-79.406260,43.637270]","Low","None"
"Tor-RD52026-1811-1","Hanna Rd","Hanna Rd 2 m South of Annesley Ave to 20 m North of Annesley Ave","EAST YORK","43.715550","-79.373480","Unknown","1","0","{"tabledata":[{"Option":"Toronto Water"","1778267185000","1778267185000","1778504400000","1781125200000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc.","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Full Length Trenchless Rehabilitation of Existing Gravity Sewers and Related Works
The crew will be working simultaneously from one manhole to another, NOT IN PHASES. The lining process rehabilitates the pipe internally and requires access between both manholes for installation. 

Lane closure will only be implemented  during active work periods. Every effort will be made to minimize traffic disruption. The crew will mobilize to multiple locations within the approved limits and complete as feasible per day, depending on pipe conditions and site constraints.","No","Annesley Ave","Annesley Ave","","ONE_DIRECTION","CONSTRUCTION","","09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.373480,43.715550],[-79.373480,43.715570],[-79.373480,43.715570],[-79.373550,43.715740]","Low","None"
"Tor-RD52026-1811-2","Broadway Ave","Broadway Ave 16 m West of Hanna Rd to Hanna Rd","EAST YORK","43.714640","-79.373310","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778267185000","1778267185000","1778504400000","1781125200000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc.","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Full Length Trenchless Rehabilitation of Existing Gravity Sewers and Related Works
The crew will be working simultaneously from one manhole to another, NOT IN PHASES. The lining process rehabilitates the pipe internally and requires access between both manholes for installation. 

Lane closure will only be implemented  during active work periods. Every effort will be made to minimize traffic disruption. The crew will mobilize to multiple locations within the approved limits and complete as feasible per day, depending on pipe conditions and site constraints.","No","Hanna Rd","Hanna Rd","","ONE_DIRECTION","CONSTRUCTION","","09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.373310,43.714640],[-79.373130,43.714680]","Low","None"
"Tor-RD52026-1811-3","Hanna Rd","Hanna Rd at Broadway Ave to 18 m North of Broadway Ave","EAST YORK","43.714680","-79.373130","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778267185000","1778267185000","1778504400000","1781125200000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc.","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Full Length Trenchless Rehabilitation of Existing Gravity Sewers and Related Works
The crew will be working simultaneously from one manhole to another, NOT IN PHASES. The lining process rehabilitates the pipe internally and requires access between both manholes for installation. 

Lane closure will only be implemented  during active work periods. Every effort will be made to minimize traffic disruption. The crew will mobilize to multiple locations within the approved limits and complete as feasible per day, depending on pipe conditions and site constraints.","No","Broadway Ave","Broadway Ave","","ONE_DIRECTION","CONSTRUCTION","","09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.373130,43.714680],[-79.373190,43.714840]","Low","None"
